"DepartamentoCodigo","Departamento","MunicipioCodigo","Municipio","Año","IRCA","Nivel de riesgo","IRCAurbano","Nivel de riesgo urbano","IRCArural","Nivel de riesgo rural","pH","Turbiedad","Color","Coliformes_Totales","Coliformes_Fecales"
"05","Antioquia","05240","Ebéjico","2017","0.9","Sin riesgo","0.9","Sin riesgo","ND","ND","7.94","6.48","16.7","417.7","332"
"05","Antioquia","05240","Ebéjico","2018","5.4","Riesgo bajo","5.4","Riesgo bajo","ND","ND","7.4","9.58","26.5","545.8","255.5"
"05","Antioquia","05240","Ebéjico","2019","0.1","Sin riesgo","0.1","Sin riesgo","ND","ND","6.63","4.4","36.5","271.8","45.1"
"05","Antioquia","05240","Ebéjico","2020","10.4","Riesgo bajo","0.0","Sin riesgo","97.4","Inviable sanitariamente","8.39","5.58","25.4","461.2","146.3"
"05","Antioquia","05240","Ebéjico","2021","31.4","Riesgo medio","0.0","Sin riesgo","79.2","Riesgo alto","7.91","0.75","42.6","914.5","442.2"
"05","Antioquia","05240","Ebéjico","2022","27.8","Riesgo medio","1.5","Sin riesgo","80.3","Inviable sanitariamente","8.2","4.32","48.6","469.1","475.2"
"05","Antioquia","05240","Ebéjico","2023","18.6","Riesgo medio","2.3","Sin riesgo","49.5","Riesgo alto","7.74","9.72","9.4","886","208.6"
"05","Antioquia","05250","El Bagre","2007","34.3","Riesgo medio","34.3","Riesgo medio","ND","ND","8.46","3.89","36.7","260.5","314.7"
"05","Antioquia","05250","El Bagre","2008","56.9","Riesgo alto","56.9","Riesgo alto","ND","ND","8.45","1.52","48.2","226.8","38.3"
"05","Antioquia","05250","El Bagre","2009","57.5","Riesgo alto","57.5","Riesgo alto","ND","ND","7.31","9.46","32.9","216.8","174.9"
"05","Antioquia","05250","El Bagre","2010","59.4","Riesgo alto","59.4","Riesgo alto","ND","ND","6.67","1.44","37.6","856.8","316.1"
"05","Antioquia","05250","El Bagre","2011","51.5","Riesgo alto","51.5","Riesgo alto","ND","ND","6.84","3.15","8.7","177.2","449.3"
"05","Antioquia","05250","El Bagre","2012","6.9","Riesgo bajo","6.9","Riesgo bajo","ND","ND","6.56","5.09","13","145.5","223.2"
"05","Antioquia","05250","El Bagre","2013","2.5","Sin riesgo","2.5","Sin riesgo","ND","ND","7.3","0.14","13.3","884.5","215.1"
"05","Antioquia","05250","El Bagre","2014","7.4","Riesgo bajo","5.5","Riesgo bajo","15.8","Riesgo medio","7.79","9.72","22.8","573.8","193.3"
"05","Antioquia","05250","El Bagre","2015","3.2","Sin riesgo","3.0","Sin riesgo","3.9","Sin riesgo","8.16","5.62","28.1","949.5","452.6"
"05","Antioquia","05250","El Bagre","2016","4.8","Sin riesgo","3.4","Sin riesgo","8.5","Riesgo bajo","7.92","4.76","2.4","529.1","399.8"
"05","Antioquia","05250","El Bagre","2017","0.9","Sin riesgo","0.9","Sin riesgo","0.8","Sin riesgo","7.82","4.35","32.1","896.7","298.2"
"05","Antioquia","05250","El Bagre","2018","0.7","Sin riesgo","0.3","Sin riesgo","1.7","Sin riesgo","6.18","9.46","46.6","481.2","353"
"05","Antioquia","05250","El Bagre","2019","1.6","Sin riesgo","1.6","Sin riesgo","ND","ND","7.73","0.95","26.5","412.7","413.4"
"05","Antioquia","05250","El Bagre","2020","1.6","Sin riesgo","0.5","Sin riesgo","48.7","Riesgo alto","7.52","3.82","30.6","290.8","64.9"
"05","Antioquia","05250","El Bagre","2021","3.6","Sin riesgo","3.4","Sin riesgo","9.0","Riesgo bajo","7.77","2.95","3.4","659.5","186.4"
"05","Antioquia","05250","El Bagre","2022","1.1","Sin riesgo","1.1","Sin riesgo","ND","ND","6.07","3.29","21","728.9","170.1"
"05","Antioquia","05250","El Bagre","2023","3.0","Sin riesgo","0.6","Sin riesgo","99.0","Inviable sanitariamente","7.7","1.55","34.7","967.8","268.1"
"05","Antioquia","05264","Entrerríos","2007","1.7","Sin riesgo","1.7","Sin riesgo","ND","ND","7.09","7.74","18","867","372.9"
"05","Antioquia","05264","Entrerríos","2008","4.3","Sin riesgo","4.3","Sin riesgo","ND","ND","8.08","3.44","15.5","54.9","365.7"
"05","Antioquia","05264","Entrerríos","2009","2.7","Sin riesgo","2.7","Sin riesgo","ND","ND","6.74","7.83","41.9","217.5","428.2"
"05","Antioquia","05264","Entrerríos","2010","4.6","Sin riesgo","0.7","Sin riesgo","7.9","Riesgo bajo","6.65","8.39","28","687.7","245.2"
"05","Antioquia","05264","Entrerríos","2011","2.5","Sin riesgo","0.4","Sin riesgo","4.4","Sin riesgo","8.34","8.23","3.9","394.5","36.5"
"05","Antioquia","05264","Entrerríos","2012","10.8","Riesgo bajo","10.8","Riesgo bajo","ND","ND","6.18","6.11","5","734.2","320.9"
"05","Antioquia","05264","Entrerríos","2013","7.9","Riesgo bajo","7.9","Riesgo bajo","ND","ND","7.42","4.72","3.9","632.8","241.1"
"05","Antioquia","05264","Entrerríos","2014","3.1","Sin riesgo","3.1","Sin riesgo","ND","ND","7.01","4.94","2.9","638.8","436.5"
"05","Antioquia","05264","Entrerríos","2015","7.7","Riesgo bajo","7.7","Riesgo bajo","ND","ND","6.25","3.23","44.7","673","361.8"
"05","Antioquia","05264","Entrerríos","2016","4.7","Sin riesgo","3.5","Sin riesgo","ND","ND","7.98","2.73","30","255.7","266.4"
"05","Antioquia","05264","Entrerríos","2017","6.9","Riesgo bajo","11.8","Riesgo bajo","ND","ND","6.93","4.89","8.1","395.2","435.8"
"05","Antioquia","05264","Entrerríos","2018","6.5","Riesgo bajo","6.5","Riesgo bajo","ND","ND","6.3","7.87","13.7","533.7","99"
"05","Antioquia","05264","Entrerríos","2019","4.2","Sin riesgo","4.2","Sin riesgo","ND","ND","6.87","6.03","3.3","898.8","363.1"
"05","Antioquia","05264","Entrerríos","2020","13.9","Riesgo bajo","13.6","Riesgo bajo","15.3","Riesgo medio","7.85","3.67","13.9","167.7","22.5"
"05","Antioquia","05264","Entrerríos","2021","18.2","Riesgo medio","19.4","Riesgo medio","14.8","Riesgo medio","7.81","8.45","6.9","941.1","131.3"
"05","Antioquia","05264","Entrerríos","2022","9.2","Riesgo bajo","8.5","Riesgo bajo","11.3","Riesgo bajo","6.63","8.81","4.1","544.7","209.9"
"05","Antioquia","05264","Entrerríos","2023","6.2","Riesgo bajo","1.2","Sin riesgo","21.9","Riesgo medio","6.99","8.44","37.7","443.3","284.6"
"05","Antioquia","05266","Envigado","2007","0.9","Sin riesgo","0.9","Sin riesgo","ND","ND","7.67","5.09","17.9","918","452"
"05","Antioquia","05266","Envigado","2008","1.3","Sin riesgo","1.3","Sin riesgo","ND","ND","7.54","9.39","49.5","4.9","118"
"05","Antioquia","05266","Envigado","2009","1.0","Sin riesgo","1.1","Sin riesgo","ND","ND","8.28","8.45","0.9","26.2","228.9"
"05","Antioquia","05266","Envigado","2010","5.7","Riesgo bajo","4.8","Sin riesgo","27.7","Riesgo medio","8.4","2.72","28.3","172.9","324.7"
"05","Antioquia","05266","Envigado","2011","9.5","Riesgo bajo","9.2","Riesgo bajo","14.8","Riesgo medio","7.73","2.42","5.6","435.8","202.7"
"05","Antioquia","05266","Envigado","2012","1.0","Sin riesgo","1.0","Sin riesgo","ND","ND","6.07","7.19","22.1","980.9","154.9"
"05","Antioquia","05266","Envigado","2013","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.46","0.67","13.3","629","165.4"
"05","Antioquia","05266","Envigado","2014","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.77","2.99","14","382.5","487.7"
"05","Antioquia","05266","Envigado","2015","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.76","5.27","19.8","114.1","404.9"
"05","Antioquia","05266","Envigado","2016","0.1","Sin riesgo","0.1","Sin riesgo","ND","ND","6.91","7.86","42.9","230.7","280.2"
"05","Antioquia","05266","Envigado","2017","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.96","9.53","28.2","915.5","254.9"
"05","Antioquia","05266","Envigado","2018","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.56","5.53","4","183","266.8"
"05","Antioquia","05266","Envigado","2019","1.4","Sin riesgo","1.4","Sin riesgo","ND","ND","8.47","3.52","17.2","708.3","82.3"
"05","Antioquia","05266","Envigado","2020","1.8","Sin riesgo","0.8","Sin riesgo","10.3","Riesgo bajo","6.37","7.3","12.3","835.1","234.5"
"05","Antioquia","05266","Envigado","2021","3.8","Sin riesgo","1.6","Sin riesgo","8.4","Riesgo bajo","6.67","1.1","6.6","123.8","81.3"
"05","Antioquia","05266","Envigado","2022","4.4","Sin riesgo","2.2","Sin riesgo","7.8","Riesgo bajo","7.15","7.65","6.5","404.4","328.2"
"05","Antioquia","05266","Envigado","2023","3.3","Sin riesgo","0.8","Sin riesgo","6.0","Riesgo bajo","8.1","3.9","10.4","606.3","339.3"
"05","Antioquia","05282","Fredonia","2007","0.5","Sin riesgo","0.5","Sin riesgo","ND","ND","8.34","0.07","15.9","679.7","104.3"
"05","Antioquia","05282","Fredonia","2008","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.46","3.11","8.3","476","485.7"
"05","Antioquia","05282","Fredonia","2009","36.4","Riesgo alto","18.9","Riesgo medio","89.0","Inviable sanitariamente","8.06","6.31","45.5","707.1","340.5"
"05","Antioquia","05282","Fredonia","2010","53.3","Riesgo alto","27.7","Riesgo medio","96.9","Inviable sanitariamente","7.59","0.23","6.7","474.9","399.3"
"05","Antioquia","05282","Fredonia","2011","57.2","Riesgo alto","42.7","Riesgo alto","72.0","Riesgo alto","8.39","5.62","47.7","825.3","397.7"
"05","Antioquia","05282","Fredonia","2012","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.8","4.77","28.2","234.2","252.8"
"05","Antioquia","05282","Fredonia","2013","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.11","6.27","3.3","417.5","304.4"
"05","Antioquia","05282","Fredonia","2014","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.9","7.77","49.4","999","171.7"
"05","Antioquia","05282","Fredonia","2015","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.67","9.26","12","126.5","227.5"
"05","Antioquia","05282","Fredonia","2016","0.6","Sin riesgo","0.6","Sin riesgo","ND","ND","6.72","5.42","11.3","976.8","438.3"
"05","Antioquia","05282","Fredonia","2017","0.7","Sin riesgo","0.7","Sin riesgo","ND","ND","8.45","1.39","10.7","993.2","52.3"
"05","Antioquia","05282","Fredonia","2018","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.6","0.63","43.4","775.8","90.4"
"05","Antioquia","05282","Fredonia","2019","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.09","0.07","16.6","278.5","187.5"
"05","Antioquia","05282","Fredonia","2020","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","6.6","7.19","7.9","105.8","414.9"
"05","Antioquia","05282","Fredonia","2021","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","6.1","0.5","43","805.4","463.7"
"05","Antioquia","05282","Fredonia","2022","1.8","Sin riesgo","0.0","Sin riesgo","64.0","Riesgo alto","7.98","1.52","30.7","32.6","190.4"
"05","Antioquia","05282","Fredonia","2023","0.1","Sin riesgo","0.1","Sin riesgo","0.0","Sin riesgo","6.69","4.75","33.8","35.1","349.6"
"05","Antioquia","05284","Frontino","2007","5.3","Riesgo bajo","5.3","Riesgo bajo","ND","ND","8.12","6.31","47.1","478.7","421.6"
"05","Antioquia","05284","Frontino","2008","4.1","Sin riesgo","4.1","Sin riesgo","ND","ND","8.41","5.83","40.7","5.1","165.3"
"05","Antioquia","05284","Frontino","2009","2.9","Sin riesgo","2.9","Sin riesgo","ND","ND","8.17","4.69","43.2","887.3","208.3"
"05","Antioquia","05284","Frontino","2010","55.4","Riesgo alto","8.2","Riesgo bajo","97.3","Inviable sanitariamente","6.27","7.53","13","36.7","464.8"
"05","Antioquia","05284","Frontino","2011","72.7","Riesgo alto","0.7","Sin riesgo","97.3","Inviable sanitariamente","8.03","3.41","6","963.2","353.3"
"05","Antioquia","05284","Frontino","2012","2.3","Sin riesgo","2.3","Sin riesgo","ND","ND","7.39","4.3","27.7","235.4","59.7"
"05","Antioquia","05284","Frontino","2013","0.5","Sin riesgo","0.5","Sin riesgo","ND","ND","6.56","6.34","31.7","111.7","337.3"
"05","Antioquia","05284","Frontino","2014","0.6","Sin riesgo","0.6","Sin riesgo","ND","ND","7.12","3.21","14.7","864.5","189.1"
"05","Antioquia","05284","Frontino","2015","1.8","Sin riesgo","1.8","Sin riesgo","ND","ND","7.54","4.03","34.1","562.2","405.4"
"05","Antioquia","05284","Frontino","2016","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.16","8.18","18.1","786.1","493.2"
"05","Antioquia","05284","Frontino","2017","0.4","Sin riesgo","0.4","Sin riesgo","ND","ND","6.85","3.21","16.1","931.1","361"
"05","Antioquia","05284","Frontino","2018","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.15","9.81","10.9","71.8","386.7"
"05","Antioquia","05284","Frontino","2019","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.29","0.63","45.2","510.5","393.6"
"05","Antioquia","05284","Frontino","2020","1.0","Sin riesgo","1.0","Sin riesgo","ND","ND","8.12","6.91","18.5","349.4","220.9"
"05","Antioquia","05284","Frontino","2021","2.2","Sin riesgo","2.2","Sin riesgo","ND","ND","6.17","8.81","5.5","249.4","380.9"
"05","Antioquia","05284","Frontino","2022","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","8.27","9.72","26.9","728.3","482.8"
"05","Antioquia","05284","Frontino","2023","2.8","Sin riesgo","1.4","Sin riesgo","100.","Inviable sanitariamente","8.03","5.44","22.3","817.8","91.1"
"05","Antioquia","05306","Giraldo","2007","1.1","Sin riesgo","1.1","Sin riesgo","ND","ND","6.01","2.32","8.2","957.3","28.5"
"05","Antioquia","05306","Giraldo","2008","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.12","8.3","47.8","580.7","346.2"
"05","Antioquia","05306","Giraldo","2009","0.8","Sin riesgo","0.8","Sin riesgo","ND","ND","7.8","1.58","22","115.9","240.1"
"05","Antioquia","05306","Giraldo","2010","3.8","Sin riesgo","3.8","Sin riesgo","ND","ND","7.71","0.79","0.1","875.1","121.6"
"05","Antioquia","05306","Giraldo","2011","69.0","Riesgo alto","68.6","Riesgo alto","97.3","Inviable sanitariamente","6.87","7.25","24.7","323.5","2.2"
"05","Antioquia","05306","Giraldo","2012","2.3","Sin riesgo","2.3","Sin riesgo","ND","ND","7.28","5.12","12.7","525.3","343.5"
"05","Antioquia","05306","Giraldo","2013","1.0","Sin riesgo","1.0","Sin riesgo","ND","ND","7.45","1.18","34.5","879.8","30.3"
"05","Antioquia","05306","Giraldo","2014","1.0","Sin riesgo","1.0","Sin riesgo","ND","ND","6.27","1.02","38.5","617.3","219.9"
"05","Antioquia","05306","Giraldo","2015","1.1","Sin riesgo","1.1","Sin riesgo","ND","ND","6.37","2.18","20","219.2","9.9"
"05","Antioquia","05306","Giraldo","2016","1.2","Sin riesgo","1.2","Sin riesgo","ND","ND","7.61","4.07","42.4","70.1","214.4"
"05","Antioquia","05306","Giraldo","2017","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","8.1","5.67","39.4","806","283.1"
"05","Antioquia","05306","Giraldo","2018","4.5","Sin riesgo","4.5","Sin riesgo","ND","ND","6.23","0.23","37.8","646.3","206.1"
"05","Antioquia","05306","Giraldo","2019","19.4","Riesgo medio","19.4","Riesgo medio","ND","ND","7.65","7.7","36","540.4","69.5"
"05","Antioquia","05306","Giraldo","2020","8.9","Riesgo bajo","0.0","Sin riesgo","23.0","Riesgo medio","8.12","9.41","36.3","720.1","19.5"
"05","Antioquia","05306","Giraldo","2021","4.8","Sin riesgo","2.3","Sin riesgo","25.0","Riesgo medio","7.59","7.49","30.8","515.6","474.9"
"05","Antioquia","05306","Giraldo","2022","5.2","Riesgo bajo","5.2","Riesgo bajo","ND","ND","6.46","4.66","22.2","502.8","138.6"
"05","Antioquia","05306","Giraldo","2023","5.8","Riesgo bajo","0.8","Sin riesgo","48.7","Riesgo alto","7.11","5.92","43.4","843.3","21.5"
"05","Antioquia","05308","Girardota","2007","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.55","4.87","8.9","91.8","170.3"
"05","Antioquia","05308","Girardota","2008","4.8","Sin riesgo","4.8","Sin riesgo","ND","ND","7.33","4.89","6.6","140.6","283.8"
"05","Antioquia","05308","Girardota","2009","3.9","Sin riesgo","3.9","Sin riesgo","ND","ND","6.4","7.39","22.9","518.1","279.9"
"05","Antioquia","05308","Girardota","2010","12.1","Riesgo bajo","9.6","Riesgo bajo","32.9","Riesgo medio","7.92","1.76","47.7","658","416.1"
"05","Antioquia","05308","Girardota","2011","19.6","Riesgo medio","11.6","Riesgo bajo","33.9","Riesgo medio","6.74","1.98","4.7","573.8","484.3"
"05","Antioquia","05308","Girardota","2012","1.1","Sin riesgo","1.2","Sin riesgo","0.0","Sin riesgo","7.8","3.41","41.4","188.4","169.3"
"05","Antioquia","05308","Girardota","2013","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","8.24","6.92","18.2","435.7","144.2"
"05","Antioquia","05308","Girardota","2014","2.1","Sin riesgo","0.1","Sin riesgo","25.0","Riesgo medio","8.11","2.79","33.6","588.9","32.9"
"05","Antioquia","05308","Girardota","2015","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","6.22","0.31","24.9","210.4","485.5"
"05","Antioquia","05308","Girardota","2016","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","6.57","0.79","35.6","796.1","265.8"
"05","Antioquia","05308","Girardota","2017","0.0","Sin riesgo","0.1","Sin riesgo","0.0","Sin riesgo","6.74","1.1","10.7","824.6","149.9"
"05","Antioquia","05308","Girardota","2018","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","6.78","4.29","48.8","472.1","458.4"
"05","Antioquia","05308","Girardota","2019","1.0","Sin riesgo","1.0","Sin riesgo","ND","ND","8.02","1.06","12.6","572.2","467"
"05","Antioquia","05308","Girardota","2020","15.3","Riesgo medio","0.7","Sin riesgo","20.4","Riesgo medio","7.7","8.77","34.2","23","63.1"
"05","Antioquia","05308","Girardota","2021","18.6","Riesgo medio","2.5","Sin riesgo","23.2","Riesgo medio","6.58","0.49","9.3","132.3","487.5"
"05","Antioquia","05308","Girardota","2022","19.0","Riesgo medio","0.6","Sin riesgo","26.8","Riesgo medio","6.25","0.33","38.7","19.9","417.3"
"05","Antioquia","05308","Girardota","2023","13.4","Riesgo bajo","0.0","Sin riesgo","21.3","Riesgo medio","7.29","7.51","28.6","115.5","200.4"
"05","Antioquia","05310","Gómez Plata","2007","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.46","1.01","33.7","212.7","449.6"
"05","Antioquia","05310","Gómez Plata","2008","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.12","5.37","20.6","919.5","318.2"
"05","Antioquia","05310","Gómez Plata","2009","5.0","Sin riesgo","5.0","Sin riesgo","ND","ND","7.56","9.55","37.1","514.1","442.7"
"05","Antioquia","05310","Gómez Plata","2010","2.2","Sin riesgo","2.2","Sin riesgo","ND","ND","6.1","9.2","27.6","360","77.4"
"05","Antioquia","05310","Gómez Plata","2011","5.3","Riesgo bajo","5.3","Riesgo bajo","ND","ND","7.5","2.45","25.6","994.2","426.7"
"05","Antioquia","05310","Gómez Plata","2012","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","8.19","2.19","13.3","927.3","368"
"05","Antioquia","05310","Gómez Plata","2013","1.4","Sin riesgo","1.4","Sin riesgo","ND","ND","7.43","5.26","6.8","443.7","383.6"
"05","Antioquia","05310","Gómez Plata","2014","0.2","Sin riesgo","0.2","Sin riesgo","ND","ND","7.55","6.63","27.8","894.4","401.2"
"05","Antioquia","05310","Gómez Plata","2015","0.7","Sin riesgo","0.7","Sin riesgo","ND","ND","7.74","0.05","6.9","368.1","183.9"
"05","Antioquia","05310","Gómez Plata","2016","1.5","Sin riesgo","1.5","Sin riesgo","ND","ND","7.74","2.97","11.5","10.9","409.1"
"05","Antioquia","05310","Gómez Plata","2017","0.2","Sin riesgo","0.2","Sin riesgo","ND","ND","6.59","1.17","40.8","550.1","276.2"
"05","Antioquia","05310","Gómez Plata","2018","0.5","Sin riesgo","0.5","Sin riesgo","ND","ND","7.69","9.01","18.1","646.1","2.5"
"05","Antioquia","05310","Gómez Plata","2019","1.5","Sin riesgo","1.5","Sin riesgo","ND","ND","7.61","1.83","26.5","787","488.7"
"05","Antioquia","05310","Gómez Plata","2020","7.6","Riesgo bajo","7.6","Riesgo bajo","ND","ND","8.33","9.11","40","817.7","438"
"05","Antioquia","05310","Gómez Plata","2021","9.4","Riesgo bajo","9.8","Riesgo bajo","0.0","Sin riesgo","6.59","8.13","49.3","102.1","388"
"05","Antioquia","05310","Gómez Plata","2022","3.0","Sin riesgo","3.0","Sin riesgo","0.0","Sin riesgo","6.49","1.77","39.7","54.2","360.7"
"05","Antioquia","05310","Gómez Plata","2023","13.5","Riesgo bajo","13.8","Riesgo bajo","0.0","Sin riesgo","6.69","0.79","14.9","379.8","228.9"
"05","Antioquia","05313","Granada","2007","0.7","Sin riesgo","0.7","Sin riesgo","ND","ND","8.14","1.24","3.5","515.8","185.2"
"05","Antioquia","05313","Granada","2008","0.4","Sin riesgo","0.4","Sin riesgo","ND","ND","7.18","9.9","28","610.8","322.6"
"05","Antioquia","05313","Granada","2009","2.3","Sin riesgo","2.3","Sin riesgo","ND","ND","8.32","7.77","39","569.1","307.3"
"05","Antioquia","05313","Granada","2010","1.7","Sin riesgo","1.7","Sin riesgo","ND","ND","6.82","2.85","38.1","412.4","469.6"
"05","Antioquia","05313","Granada","2011","2.2","Sin riesgo","2.2","Sin riesgo","ND","ND","7.54","2.5","33.4","334.6","159.1"
"05","Antioquia","05313","Granada","2012","9.2","Riesgo bajo","9.2","Riesgo bajo","ND","ND","7.33","2.53","35.6","901.3","210.6"
"05","Antioquia","05313","Granada","2013","1.8","Sin riesgo","1.8","Sin riesgo","ND","ND","7.95","3.97","32.9","920.2","392.6"
"05","Antioquia","05313","Granada","2014","2.6","Sin riesgo","2.6","Sin riesgo","ND","ND","8.47","9.35","11.3","324.1","395.4"
